data,timestamp
1.0,2025-12-24T21:45:06Z
2.0,2025-12-27T12:01:08Z
3.0,2025-12-27T12:16:08Z
5.0,2025-12-27T12:31:08Z
3.0,2025-12-27T12:46:08Z
2.0,2025-12-27T13:01:08Z
3.0,2025-12-27T13:16:08Z
2.0,2025-12-27T13:31:08Z
2.0,2025-12-27T13:46:08Z
1.0,2025-12-27T14:16:08Z
1.0,2025-12-27T14:31:08Z
1.0,2025-12-27T14:46:08Z
1.0,2025-12-27T15:01:08Z
2.0,2025-12-27T15:16:08Z
1.0,2025-12-27T16:01:08Z
1.0,2025-12-27T16:16:08Z
2.0,2025-12-27T17:01:08Z
1.0,2025-12-27T17:16:08Z
2.0,2025-12-27T17:31:08Z
3.0,2025-12-27T17:46:08Z
1.0,2025-12-27T18:31:08Z
3.0,2025-12-27T19:31:18Z
1.0,2025-12-27T20:01:18Z
2.0,2025-12-27T20:16:18Z
7.0,2025-12-27T20:31:18Z
5.0,2025-12-27T21:01:18Z
1.0,2025-12-27T22:01:18Z
1.0,2025-12-27T23:31:18Z
3.0,2025-12-28T01:46:18Z
1.0,2025-12-28T02:01:18Z
1.0,2026-01-01T04:17:50Z
1.0,2026-01-03T02:03:31Z
1.0,2026-01-03T02:18:31Z
1.0,2026-01-03T04:48:31Z
2.0,2026-01-03T05:33:31Z
4.0,2026-01-03T15:03:41Z
5.0,2026-01-03T15:18:41Z
4.0,2026-01-03T15:33:41Z
4.0,2026-01-03T15:48:41Z
5.0,2026-01-03T16:03:41Z
1.0,2026-01-03T16:18:41Z
3.0,2026-01-03T17:03:41Z
15.0,2026-01-03T17:18:41Z
13.0,2026-01-03T17:33:41Z
4.0,2026-01-03T17:48:41Z
1.0,2026-01-03T19:33:41Z
1.0,2026-01-03T21:03:52Z
3.0,2026-01-03T22:48:52Z
2.0,2026-01-03T23:03:52Z
3.0,2026-01-04T00:03:52Z
4.0,2026-01-04T00:18:52Z
5.0,2026-01-04T00:33:52Z
3.0,2026-01-04T00:48:52Z
1.0,2026-01-04T01:18:52Z
1.0,2026-01-04T01:33:52Z
6.0,2026-01-04T03:03:52Z
2.0,2026-01-04T03:18:52Z
3.0,2026-01-04T03:33:52Z
2.0,2026-01-04T03:48:52Z
2.0,2026-01-04T04:03:52Z
1.0,2026-01-04T04:18:52Z
1.0,2026-01-04T04:48:52Z
1.0,2026-01-04T05:03:52Z
2.0,2026-01-04T05:33:52Z
1.0,2026-01-04T05:48:52Z
3.0,2026-01-04T06:03:52Z
2.0,2026-01-04T06:18:52Z
1.0,2026-01-04T08:34:03Z
1.0,2026-01-04T11:34:03Z
1.0,2026-01-04T11:49:03Z
1.0,2026-01-04T12:19:03Z
1.0,2026-01-04T14:04:03Z
1.0,2026-01-04T14:34:03Z
1.0,2026-01-05T11:04:23Z
1.0,2026-01-13T17:22:50Z
2.0,2026-01-13T17:37:50Z
1.0,2026-01-13T17:52:50Z
3.0,2026-01-13T18:07:50Z
1.0,2026-01-13T21:22:59Z
1.0,2026-01-15T20:08:41Z
1.0,2026-01-15T20:23:41Z
1.0,2026-01-15T23:38:41Z
2.0,2026-01-16T00:38:41Z
1.0,2026-01-16T00:53:41Z
2.0,2026-01-16T01:08:41Z
1.0,2026-01-16T01:23:41Z
1.0,2026-01-16T01:38:41Z
1.0,2026-01-16T01:53:41Z
1.0,2026-01-16T02:38:41Z
1.0,2026-01-16T02:53:51Z
4.0,2026-01-16T03:08:51Z
4.0,2026-01-16T03:53:51Z
2.0,2026-01-16T04:08:51Z
3.0,2026-01-16T16:39:01Z
4.0,2026-01-16T16:54:01Z
2.0,2026-01-16T17:09:01Z
2.0,2026-01-16T17:24:01Z
4.0,2026-01-16T17:39:01Z
1.0,2026-01-16T17:54:01Z
1.0,2026-01-16T20:09:01Z
1.0,2026-01-21T07:40:45Z
1.0,2026-01-21T07:55:45Z
4.0,2026-01-21T08:25:45Z
1.0,2026-01-21T08:40:45Z
1.0,2026-01-21T08:55:45Z
1.0,2026-01-21T09:25:45Z
1.0,2026-01-21T09:40:45Z
