data,timestamp
2.0,2026-01-27T04:54:41Z
4.0,2026-01-27T05:09:42Z
3.0,2026-01-27T05:24:43Z
2.0,2026-01-27T05:39:44Z
4.0,2026-01-27T06:09:45Z
8.0,2026-01-27T06:24:46Z
3.0,2026-01-27T06:39:47Z
2.0,2026-01-27T06:54:48Z
6.0,2026-01-27T07:09:48Z
4.0,2026-01-27T07:24:49Z
5.0,2026-01-27T07:39:50Z
6.0,2026-01-27T07:54:51Z
6.0,2026-01-27T08:09:40Z
4.0,2026-01-27T08:24:41Z
2.0,2026-01-27T08:39:42Z
3.0,2026-01-27T08:54:43Z
6.0,2026-01-27T09:09:43Z
4.0,2026-01-27T09:24:44Z
1.0,2026-01-27T09:39:45Z
6.0,2026-01-27T11:39:52Z
7.0,2026-01-27T14:55:02Z
7.0,2026-01-27T15:10:02Z
1.0,2026-01-27T15:25:03Z
2.0,2026-01-28T01:40:35Z
1.0,2026-01-28T01:55:36Z
1.0,2026-01-28T02:10:36Z
2.0,2026-01-28T02:25:37Z
4.0,2026-01-28T02:40:38Z
4.0,2026-01-28T02:55:39Z
4.0,2026-01-28T03:10:40Z
4.0,2026-01-28T03:25:41Z
3.0,2026-01-28T03:40:42Z
3.0,2026-01-28T03:55:43Z
2.0,2026-01-28T04:10:43Z
1.0,2026-01-28T04:25:44Z
1.0,2026-01-28T04:40:45Z
2.0,2026-01-28T04:55:46Z
2.0,2026-01-28T05:10:46Z
4.0,2026-01-28T05:25:47Z
4.0,2026-01-28T05:40:48Z
4.0,2026-01-28T05:55:49Z
2.0,2026-01-28T06:10:49Z
3.0,2026-01-28T06:25:50Z
1.0,2026-01-28T06:55:52Z
3.0,2026-01-28T07:10:52Z
4.0,2026-01-28T07:25:53Z
1.0,2026-01-28T07:40:54Z
2.0,2026-01-28T07:55:55Z
2.0,2026-01-28T08:10:55Z
8.0,2026-01-28T08:25:56Z
3.0,2026-01-28T08:40:57Z
1.0,2026-01-28T20:56:37Z
1.0,2026-01-28T21:11:38Z
2.0,2026-01-28T21:26:39Z
2.0,2026-01-28T21:56:41Z
1.0,2026-01-28T22:26:42Z
1.0,2026-01-28T22:41:43Z
1.0,2026-01-28T23:41:46Z
1.0,2026-01-29T17:27:42Z
2.0,2026-01-29T17:42:43Z
1.0,2026-01-29T19:57:50Z
1.0,2026-01-29T20:12:50Z
1.0,2026-01-30T02:58:01Z
